"","DEPARTAMENTO","PROVINCIA","DISTRITO","deaths_distrito","deaths_provincia","deaths_departamento","distr_prov","prov_dpto","distr_dpto"
"1269","PASCO","PASCO","SAN FCO DE ASIS DE YARUSYACAN",2,137,244,1.5,56.1,0.8
"1270","PASCO","PASCO","SIMON BOLIVAR",8,137,244,5.8,56.1,3.3
"1271","PASCO","PASCO","TICLACAYAN",2,137,244,1.5,56.1,0.8
"1272","PASCO","PASCO","TINYAHUARCO",8,137,244,5.8,56.1,3.3
"1273","PASCO","PASCO","VICCO",9,137,244,6.6,56.1,3.7
"1274","PASCO","PASCO","YANACANCHA",25,137,244,18.2,56.1,10.2
"1275","PIURA","AYABACA","AYABACA",15,54,2425,27.8,2.2,0.6
"1276","PIURA","AYABACA","FRIAS",6,54,2425,11.1,2.2,0.2
"1277","PIURA","AYABACA","JILILI",3,54,2425,5.6,2.2,0.1
"1278","PIURA","AYABACA","MONTERO",3,54,2425,5.6,2.2,0.1
"1279","PIURA","AYABACA","PACAIPAMPA",6,54,2425,11.1,2.2,0.2
"1280","PIURA","AYABACA","PAIMAS",8,54,2425,14.8,2.2,0.3
"1281","PIURA","AYABACA","SAPILLICA",6,54,2425,11.1,2.2,0.2
"1282","PIURA","AYABACA","SICCHEZ",1,54,2425,1.9,2.2,0
"1283","PIURA","AYABACA","SUYO",6,54,2425,11.1,2.2,0.2
"1284","PIURA","HUANCABAMBA","CANCHAQUE",5,36,2425,13.9,1.5,0.2
"1285","PIURA","HUANCABAMBA","HUANCABAMBA",15,36,2425,41.7,1.5,0.6
"1286","PIURA","HUANCABAMBA","HUARMACA",5,36,2425,13.9,1.5,0.2
"1287","PIURA","HUANCABAMBA","LALAQUIZ",3,36,2425,8.3,1.5,0.1
"1288","PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",4,36,2425,11.1,1.5,0.2
"1289","PIURA","HUANCABAMBA","SONDORILLO",4,36,2425,11.1,1.5,0.2
"1290","PIURA","MORROPON","BUENOS AIRES",5,266,2425,1.9,11,0.2
"1291","PIURA","MORROPON","CHALACO",2,266,2425,0.8,11,0.1
"1292","PIURA","MORROPON","CHULUCANAS",225,266,2425,84.6,11,9.3
"1293","PIURA","MORROPON","LA MATANZA",6,266,2425,2.3,11,0.2
"1294","PIURA","MORROPON","MORROPON",13,266,2425,4.9,11,0.5
"1295","PIURA","MORROPON","SALITRAL",2,266,2425,0.8,11,0.1
"1296","PIURA","MORROPON","SALITRAL (DIRESA PIURA)",1,266,2425,0.4,11,0
"1297","PIURA","MORROPON","SAN JUAN DE BIGOTE",8,266,2425,3,11,0.3
"1298","PIURA","MORROPON","SANTO DOMINGO",2,266,2425,0.8,11,0.1
"1299","PIURA","MORROPON","YAMANGO",2,266,2425,0.8,11,0.1
"1300","PIURA","PAITA","AMOTAPE",8,289,2425,2.8,11.9,0.3
"1301","PIURA","PAITA","COLAN",28,289,2425,9.7,11.9,1.2
"1302","PIURA","PAITA","LA HUACA",21,289,2425,7.3,11.9,0.9
"1303","PIURA","PAITA","PAITA",214,289,2425,74,11.9,8.8
"1304","PIURA","PAITA","TAMARINDO",7,289,2425,2.4,11.9,0.3
"1305","PIURA","PAITA","VICHAYAL",11,289,2425,3.8,11.9,0.5
"1306","PIURA","PIURA","CASTILLA",243,1022,2425,23.8,42.1,10
"1307","PIURA","PIURA","CATACAOS",82,1022,2425,8,42.1,3.4
"1308","PIURA","PIURA","CURA MORI",13,1022,2425,1.3,42.1,0.5
"1309","PIURA","PIURA","EL TALLAN",5,1022,2425,0.5,42.1,0.2
"1310","PIURA","PIURA","LA ARENA",32,1022,2425,3.1,42.1,1.3
"1311","PIURA","PIURA","LA UNION",36,1022,2425,3.5,42.1,1.5
"1312","PIURA","PIURA","LAS LOMAS",25,1022,2425,2.4,42.1,1
"1313","PIURA","PIURA","PIURA",324,1022,2425,31.7,42.1,13.4
"1314","PIURA","PIURA","TAMBO GRANDE",68,1022,2425,6.7,42.1,2.8
"1315","PIURA","PIURA","VEINTIS<c9>IS DE OCTUBRE",109,1022,2425,10.7,42.1,4.5
"1316","PIURA","PIURA","VEINTISEIS DE OCTUBRE",85,1022,2425,8.3,42.1,3.5
"1317","PIURA","SECHURA","BELLAVISTA DE LA UNION",7,84,2425,8.3,3.5,0.3
"1318","PIURA","SECHURA","BERNAL",11,84,2425,13.1,3.5,0.5
"1319","PIURA","SECHURA","CRISTO NOS VALGA",1,84,2425,1.2,3.5,0
"1320","PIURA","SECHURA","RINCONADA-LLICUAR",2,84,2425,2.4,3.5,0.1
"1321","PIURA","SECHURA","RINCONADA LLICUAR",1,84,2425,1.2,3.5,0
"1322","PIURA","SECHURA","SECHURA",48,84,2425,57.1,3.5,2
"1323","PIURA","SECHURA","VICE",14,84,2425,16.7,3.5,0.6
"1324","PIURA","SULLANA","BELLAVISTA",84,500,2425,16.8,20.6,3.5
"1325","PIURA","SULLANA","IGNACIO ESCUDERO",22,500,2425,4.4,20.6,0.9
"1326","PIURA","SULLANA","LANCONES",6,500,2425,1.2,20.6,0.2
"1327","PIURA","SULLANA","MARCAVELICA",30,500,2425,6,20.6,1.2
"1328","PIURA","SULLANA","MIGUEL CHECA",12,500,2425,2.4,20.6,0.5
"1329","PIURA","SULLANA","QUERECOTILLO",36,500,2425,7.2,20.6,1.5
"1330","PIURA","SULLANA","SALITRAL",9,500,2425,1.8,20.6,0.4
"1331","PIURA","SULLANA","SALITRAL (LUCIANO CASTILLO)",1,500,2425,0.2,20.6,0
"1332","PIURA","SULLANA","SULLANA",300,500,2425,60,20.6,12.4
"1333","PIURA","TALARA","EL ALTO",13,174,2425,7.5,7.2,0.5
"1334","PIURA","TALARA","LA BREA",15,174,2425,8.6,7.2,0.6
"1335","PIURA","TALARA","LOBITOS",1,174,2425,0.6,7.2,0
"1336","PIURA","TALARA","LOS ORGANOS",14,174,2425,8,7.2,0.6
"1337","PIURA","TALARA","MANCORA",19,174,2425,10.9,7.2,0.8
"1338","PIURA","TALARA","PARI<d1>AS",112,174,2425,64.4,7.2,4.6
"1339","PUNO","AZANGARO","ARAPA",2,32,630,6.2,5.1,0.3
"1340","PUNO","AZANGARO","ASILLO",5,32,630,15.6,5.1,0.8
"1341","PUNO","AZANGARO","AZ-NGARO",4,32,630,12.5,5.1,0.6
"1342","PUNO","AZANGARO","AZANGARO",10,32,630,31.2,5.1,1.6
"1343","PUNO","AZANGARO","CAMINACA",1,32,630,3.1,5.1,0.2
"1344","PUNO","AZANGARO","CHUPA",2,32,630,6.2,5.1,0.3
"1345","PUNO","AZANGARO","MU<d1>ANI",1,32,630,3.1,5.1,0.2
"1346","PUNO","AZANGARO","POTONI",1,32,630,3.1,5.1,0.2
"1347","PUNO","AZANGARO","SAMAN",3,32,630,9.4,5.1,0.5
"1348","PUNO","AZANGARO","SAN ANTON",1,32,630,3.1,5.1,0.2
"1349","PUNO","AZANGARO","TIRAPATA",2,32,630,6.2,5.1,0.3
"1350","PUNO","CARABAYA","AJOYANI",1,16,630,6.2,2.5,0.2
"1351","PUNO","CARABAYA","AYAPATA",2,16,630,12.5,2.5,0.3
"1352","PUNO","CARABAYA","CORANI",2,16,630,12.5,2.5,0.3
"1353","PUNO","CARABAYA","CRUCERO",1,16,630,6.2,2.5,0.2
"1354","PUNO","CARABAYA","ITUATA",1,16,630,6.2,2.5,0.2
"1355","PUNO","CARABAYA","MACUSANI",6,16,630,37.5,2.5,1
"1356","PUNO","CARABAYA","OLLACHEA",1,16,630,6.2,2.5,0.2
"1357","PUNO","CARABAYA","SAN GABAN",2,16,630,12.5,2.5,0.3
"1358","PUNO","CHUCUITO","DESAGUADERO",5,13,630,38.5,2.1,0.8
"1359","PUNO","CHUCUITO","HUACULLANI",1,13,630,7.7,2.1,0.2
"1360","PUNO","CHUCUITO","JULI",4,13,630,30.8,2.1,0.6
"1361","PUNO","CHUCUITO","POMATA",3,13,630,23.1,2.1,0.5
"1362","PUNO","EL COLLAO","CAPASO",1,21,630,4.8,3.3,0.2
"1363","PUNO","EL COLLAO","CAPAZO",1,21,630,4.8,3.3,0.2
"1364","PUNO","EL COLLAO","ILAVE",15,21,630,71.4,3.3,2.4
"1365","PUNO","EL COLLAO","PILCUYO",4,21,630,19,3.3,0.6
"1366","PUNO","HUANCANE","COJATA",1,43,630,2.3,6.8,0.2
"1367","PUNO","HUANCANE","HUANCAN+",4,43,630,9.3,6.8,0.6
"1368","PUNO","HUANCANE","HUANCANE",21,43,630,48.8,6.8,3.3
"1369","PUNO","HUANCANE","INCHUPALLA",3,43,630,7,6.8,0.5
"1370","PUNO","HUANCANE","PUSI",2,43,630,4.7,6.8,0.3
"1371","PUNO","HUANCANE","ROSASPATA",3,43,630,7,6.8,0.5
"1372","PUNO","HUANCANE","TARACO",3,43,630,7,6.8,0.5
"1373","PUNO","HUANCANE","VILQUE CHICO",6,43,630,14,6.8,1
"1374","PUNO","LAMPA","CABANILLA",3,15,630,20,2.4,0.5
"1375","PUNO","LAMPA","LAMPA",3,15,630,20,2.4,0.5
"1376","PUNO","LAMPA","NICASIO",1,15,630,6.7,2.4,0.2
"1377","PUNO","LAMPA","OCUVIRI",2,15,630,13.3,2.4,0.3
"1378","PUNO","LAMPA","PUCARA",1,15,630,6.7,2.4,0.2
"1379","PUNO","LAMPA","SANTA LUCIA",5,15,630,33.3,2.4,0.8
"1380","PUNO","MELGAR","AYAVIRI",14,22,630,63.6,3.5,2.2
"1381","PUNO","MELGAR","MACARI",2,22,630,9.1,3.5,0.3
"1382","PUNO","MELGAR","NU<d1>OA",4,22,630,18.2,3.5,0.6
"1383","PUNO","MELGAR","ORURILLO",2,22,630,9.1,3.5,0.3
"1384","PUNO","MOHO","CONIMA",2,8,630,25,1.3,0.3
"1385","PUNO","MOHO","MOHO",5,8,630,62.5,1.3,0.8
"1386","PUNO","MOHO","TILALI",1,8,630,12.5,1.3,0.2
"1387","PUNO","PUNO","ACORA",6,190,630,3.2,30.2,1
"1388","PUNO","PUNO","ATUNCOLLA",1,190,630,0.5,30.2,0.2
"1389","PUNO","PUNO","CAPACHICA",3,190,630,1.6,30.2,0.5
"1390","PUNO","PUNO","CHUCUITO",3,190,630,1.6,30.2,0.5
"1391","PUNO","PUNO","COATA",4,190,630,2.1,30.2,0.6
"1392","PUNO","PUNO","MA<d1>AZO",1,190,630,0.5,30.2,0.2
"1393","PUNO","PUNO","PAUCARCOLLA",3,190,630,1.6,30.2,0.5
"1394","PUNO","PUNO","PICHACANI",3,190,630,1.6,30.2,0.5
"1395","PUNO","PUNO","PLATERIA",1,190,630,0.5,30.2,0.2
"1396","PUNO","PUNO","PUNO",161,190,630,84.7,30.2,25.6
"1397","PUNO","PUNO","SAN ANTONIO",2,190,630,1.1,30.2,0.3
"1398","PUNO","PUNO","VILQUE",2,190,630,1.1,30.2,0.3
"1399","PUNO","SAN ANTONIO DE PUTINA","ANANEA",3,10,630,30,1.6,0.5
"1400","PUNO","SAN ANTONIO DE PUTINA","PEDRO VILCA APAZA",1,10,630,10,1.6,0.2
"1401","PUNO","SAN ANTONIO DE PUTINA","PUTINA",6,10,630,60,1.6,1
"1402","PUNO","SAN ROMAN","CABANA",2,213,630,0.9,33.8,0.3
"1403","PUNO","SAN ROMAN","CABANILLAS",5,213,630,2.3,33.8,0.8
"1404","PUNO","SAN ROMAN","CARACOTO",4,213,630,1.9,33.8,0.6
"1405","PUNO","SAN ROMAN","JULIACA",195,213,630,91.5,33.8,31
"1406","PUNO","SAN ROMAN","SAN MIGUEL",7,213,630,3.3,33.8,1.1
"1407","PUNO","SANDIA","ALTO INAMBARI",2,18,630,11.1,2.9,0.3
"1408","PUNO","SANDIA","CUYOCUYO",1,18,630,5.6,2.9,0.2
"1409","PUNO","SANDIA","PATAMBUCO",1,18,630,5.6,2.9,0.2
"1410","PUNO","SANDIA","SAN JUAN DEL ORO",7,18,630,38.9,2.9,1.1
"1411","PUNO","SANDIA","SAN PEDRO DE PUTINA PUNCO",1,18,630,5.6,2.9,0.2
"1412","PUNO","SANDIA","SANDIA",5,18,630,27.8,2.9,0.8
"1413","PUNO","SANDIA","YANAHUAYA",1,18,630,5.6,2.9,0.2
"1414","PUNO","YUNGUYO","COPANI",2,29,630,6.9,4.6,0.3
"1415","PUNO","YUNGUYO","TINICACHI",1,29,630,3.4,4.6,0.2
"1416","PUNO","YUNGUYO","UNICACHI",3,29,630,10.3,4.6,0.5
"1417","PUNO","YUNGUYO","YUNGUYO",23,29,630,79.3,4.6,3.7
"1418","SAN MARTIN","","",9,10,895,90,1.1,1
"1419","SAN MARTIN","","MOYOBAMBA",1,10,895,10,1.1,0.1
"1420","SAN MARTIN","BELLAVISTA","ALTO BIAVO",1,39,895,2.6,4.4,0.1
"1421","SAN MARTIN","BELLAVISTA","BAJO BIAVO",5,39,895,12.8,4.4,0.6
"1422","SAN MARTIN","BELLAVISTA","BELLAVISTA",28,39,895,71.8,4.4,3.1
"1423","SAN MARTIN","BELLAVISTA","SAN PABLO",1,39,895,2.6,4.4,0.1
"1424","SAN MARTIN","BELLAVISTA","SAN RAFAEL",4,39,895,10.3,4.4,0.4
"1425","SAN MARTIN","EL DORADO","SAN JOSE DE SISA",18,24,895,75,2.7,2
"1426","SAN MARTIN","EL DORADO","SAN MARTIN",2,24,895,8.3,2.7,0.2
"1427","SAN MARTIN","EL DORADO","SANTA ROSA",2,24,895,8.3,2.7,0.2
"1428","SAN MARTIN","EL DORADO","SHATOJA",2,24,895,8.3,2.7,0.2
"1429","SAN MARTIN","HUALLAGA","ALTO SAPOSOA",1,19,895,5.3,2.1,0.1
"1430","SAN MARTIN","HUALLAGA","EL ESLABON",1,19,895,5.3,2.1,0.1
"1431","SAN MARTIN","HUALLAGA","PISCOYACU",1,19,895,5.3,2.1,0.1
"1432","SAN MARTIN","HUALLAGA","SACANCHE",3,19,895,15.8,2.1,0.3
"1433","SAN MARTIN","HUALLAGA","SAPOSOA",12,19,895,63.2,2.1,1.3
"1434","SAN MARTIN","HUALLAGA","TINGO DE SAPOSOA",1,19,895,5.3,2.1,0.1
"1435","SAN MARTIN","LAMAS","ALONSO DE ALVARADO",2,61,895,3.3,6.8,0.2
"1436","SAN MARTIN","LAMAS","BARRANQUITA",3,61,895,4.9,6.8,0.3
"1437","SAN MARTIN","LAMAS","CAYNARACHI",7,61,895,11.5,6.8,0.8
"1438","SAN MARTIN","LAMAS","CU<d1>UMBUQUI",4,61,895,6.6,6.8,0.4
"1439","SAN MARTIN","LAMAS","LAMAS",28,61,895,45.9,6.8,3.1
"1440","SAN MARTIN","LAMAS","PINTO RECODO",6,61,895,9.8,6.8,0.7
"1441","SAN MARTIN","LAMAS","RUMISAPA",1,61,895,1.6,6.8,0.1
"1442","SAN MARTIN","LAMAS","SAN ROQUE DE CUMBAZA",1,61,895,1.6,6.8,0.1
"1443","SAN MARTIN","LAMAS","TABALOSOS",9,61,895,14.8,6.8,1
"1444","SAN MARTIN","MARISCAL CACERES","CAMPANILLA",4,124,895,3.2,13.9,0.4
"1445","SAN MARTIN","MARISCAL CACERES","HUICUNGO",5,124,895,4,13.9,0.6
"1446","SAN MARTIN","MARISCAL CACERES","JUANJUI",105,124,895,84.7,13.9,11.7
"1447","SAN MARTIN","MARISCAL CACERES","PACHIZA",5,124,895,4,13.9,0.6
"1448","SAN MARTIN","MARISCAL CACERES","PAJARILLO",5,124,895,4,13.9,0.6
"1449","SAN MARTIN","MOYOBAMBA","CALZADA",2,89,895,2.2,9.9,0.2
"1450","SAN MARTIN","MOYOBAMBA","JEPELACIO",1,89,895,1.1,9.9,0.1
"1451","SAN MARTIN","MOYOBAMBA","MOYOBAMBA",80,89,895,89.9,9.9,8.9
"1452","SAN MARTIN","MOYOBAMBA","SORITOR",5,89,895,5.6,9.9,0.6
"1453","SAN MARTIN","MOYOBAMBA","YANTALO",1,89,895,1.1,9.9,0.1
"1454","SAN MARTIN","PICOTA","BUENOS AIRES",2,34,895,5.9,3.8,0.2
"1455","SAN MARTIN","PICOTA","PICOTA",23,34,895,67.6,3.8,2.6
"1456","SAN MARTIN","PICOTA","PILLUANA",1,34,895,2.9,3.8,0.1
"1457","SAN MARTIN","PICOTA","PUCACACA",3,34,895,8.8,3.8,0.3
"1458","SAN MARTIN","PICOTA","SAN HILARION",3,34,895,8.8,3.8,0.3
"1459","SAN MARTIN","PICOTA","TRES UNIDOS",2,34,895,5.9,3.8,0.2
"1460","SAN MARTIN","RIOJA","AWAJUN",5,80,895,6.2,8.9,0.6
"1461","SAN MARTIN","RIOJA","ELIAS SOPLIN VARGAS",5,80,895,6.2,8.9,0.6
"1462","SAN MARTIN","RIOJA","NUEVA CAJAMARCA",25,80,895,31.2,8.9,2.8
"1463","SAN MARTIN","RIOJA","PARDO MIGUEL",7,80,895,8.8,8.9,0.8
"1464","SAN MARTIN","RIOJA","POSIC",3,80,895,3.8,8.9,0.3
"1465","SAN MARTIN","RIOJA","RIOJA",30,80,895,37.5,8.9,3.4
"1466","SAN MARTIN","RIOJA","SAN FERNANDO",1,80,895,1.2,8.9,0.1
"1467","SAN MARTIN","RIOJA","YURACYACU",4,80,895,5,8.9,0.4
"1468","SAN MARTIN","SAN MARTIN","CACATACHI",6,365,895,1.6,40.8,0.7
"1469","SAN MARTIN","SAN MARTIN","CHAZUTA",9,365,895,2.5,40.8,1
"1470","SAN MARTIN","SAN MARTIN","CHIPURANA",2,365,895,0.5,40.8,0.2
"1471","SAN MARTIN","SAN MARTIN","EL PORVENIR",2,365,895,0.5,40.8,0.2
"1472","SAN MARTIN","SAN MARTIN","HUIMBAYOC",2,365,895,0.5,40.8,0.2
"1473","SAN MARTIN","SAN MARTIN","JUAN GUERRA",1,365,895,0.3,40.8,0.1
"1474","SAN MARTIN","SAN MARTIN","LA BANDA DE SHILCAYO",62,365,895,17,40.8,6.9
"1475","SAN MARTIN","SAN MARTIN","MORALES",42,365,895,11.5,40.8,4.7
"1476","SAN MARTIN","SAN MARTIN","PAPAPLAYA",1,365,895,0.3,40.8,0.1
"1477","SAN MARTIN","SAN MARTIN","SAN ANTONIO",1,365,895,0.3,40.8,0.1
"1478","SAN MARTIN","SAN MARTIN","SAUCE",1,365,895,0.3,40.8,0.1
"1479","SAN MARTIN","SAN MARTIN","SHAPAJA",1,365,895,0.3,40.8,0.1
"1480","SAN MARTIN","SAN MARTIN","TARAPOTO",235,365,895,64.4,40.8,26.3
"1481","SAN MARTIN","TOCACHE","NUEVO PROGRESO",7,50,895,14,5.6,0.8
"1482","SAN MARTIN","TOCACHE","POLVORA",1,50,895,2,5.6,0.1
"1483","SAN MARTIN","TOCACHE","SHUNTE",1,50,895,2,5.6,0.1
"1484","SAN MARTIN","TOCACHE","TOCACHE",31,50,895,62,5.6,3.5
"1485","SAN MARTIN","TOCACHE","UCHIZA",10,50,895,20,5.6,1.1
"1486","TACNA","CANDARAVE","CAIRANI",2,8,596,25,1.3,0.3
"1487","TACNA","CANDARAVE","CANDARAVE",4,8,596,50,1.3,0.7
"1488","TACNA","CANDARAVE","CURIBAYA",1,8,596,12.5,1.3,0.2
"1489","TACNA","CANDARAVE","QUILAHUANI",1,8,596,12.5,1.3,0.2
"1490","TACNA","JORGE BASADRE","ILABAYA",6,10,596,60,1.7,1
"1491","TACNA","JORGE BASADRE","ITE",4,10,596,40,1.7,0.7
"1492","TACNA","TACNA","ALTO DE LA ALIANZA",88,571,596,15.4,95.8,14.8
"1493","TACNA","TACNA","CALANA",3,571,596,0.5,95.8,0.5
"1494","TACNA","TACNA","CIUDAD NUEVA",54,571,596,9.5,95.8,9.1
"1495","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN L.",10,571,596,1.8,95.8,1.7
"1496","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LA",68,571,596,11.9,95.8,11.4
"1497","TACNA","TACNA","CORONEL GREGORIO ALBARRACIN LANCHIPA",24,571,596,4.2,95.8,4
"1498","TACNA","TACNA","INCLAN",1,571,596,0.2,95.8,0.2
"1499","TACNA","TACNA","LA YARADA LOS PALOS",9,571,596,1.6,95.8,1.5
"1500","TACNA","TACNA","PACHIA",4,571,596,0.7,95.8,0.7
"1501","TACNA","TACNA","PALCA",2,571,596,0.4,95.8,0.3
"1502","TACNA","TACNA","POCOLLAY",33,571,596,5.8,95.8,5.5
"1503","TACNA","TACNA","TACNA",275,571,596,48.2,95.8,46.1
"1504","TACNA","TARATA","ESTIQUE",1,7,596,14.3,1.2,0.2
"1505","TACNA","TARATA","HEROES ALBARRACIN",1,7,596,14.3,1.2,0.2
"1506","TACNA","TARATA","TARATA",5,7,596,71.4,1.2,0.8
"1507","TUMBES","","CORRALES",1,5,446,20,1.1,0.2
"1508","TUMBES","","LA CRUZ",1,5,446,20,1.1,0.2
"1509","TUMBES","","TUMBES",2,5,446,40,1.1,0.4
"1510","TUMBES","","ZORRITOS",1,5,446,20,1.1,0.2
"1511","TUMBES","CONTRALMIRANTE VILLAR","CANOAS DE PUNTA SAL",12,42,446,28.6,9.4,2.7
"1512","TUMBES","CONTRALMIRANTE VILLAR","CASITAS",5,42,446,11.9,9.4,1.1
"1513","TUMBES","CONTRALMIRANTE VILLAR","ZORRITOS",25,42,446,59.5,9.4,5.6
"1514","TUMBES","TUMBES","CORRALES",48,322,446,14.9,72.2,10.8
"1515","TUMBES","TUMBES","LA CRUZ",14,322,446,4.3,72.2,3.1
"1516","TUMBES","TUMBES","PAMPAS DE HOSPITAL",6,322,446,1.9,72.2,1.3
"1517","TUMBES","TUMBES","SAN JACINTO",11,322,446,3.4,72.2,2.5
"1518","TUMBES","TUMBES","SAN JUAN DE LA VIRGEN",6,322,446,1.9,72.2,1.3
"1519","TUMBES","TUMBES","TUMBES",237,322,446,73.6,72.2,53.1
"1520","TUMBES","ZARUMILLA","AGUAS VERDES",29,77,446,37.7,17.3,6.5
"1521","TUMBES","ZARUMILLA","MATAPALO",1,77,446,1.3,17.3,0.2
"1522","TUMBES","ZARUMILLA","PAPAYAL",4,77,446,5.2,17.3,0.9
"1523","TUMBES","ZARUMILLA","ZARUMILLA",43,77,446,55.8,17.3,9.6
"1524","UCAYALI","","",37,37,534,100,6.9,6.9
"1525","UCAYALI","ATALAYA","RAIMONDI",2,10,534,20,1.9,0.4
"1526","UCAYALI","ATALAYA","RAYMONDI",3,10,534,30,1.9,0.6
"1527","UCAYALI","ATALAYA","SEPAHUA",2,10,534,20,1.9,0.4
"1528","UCAYALI","ATALAYA","TAHUANIA",3,10,534,30,1.9,0.6
"1529","UCAYALI","CORONEL PORTILLO","CALLERIA",262,432,534,60.6,80.9,49.1
"1530","UCAYALI","CORONEL PORTILLO","CAMPOVERDE",4,432,534,0.9,80.9,0.7
"1531","UCAYALI","CORONEL PORTILLO","MANANTAY",64,432,534,14.8,80.9,12
"1532","UCAYALI","CORONEL PORTILLO","MASISEA",4,432,534,0.9,80.9,0.7
"1533","UCAYALI","CORONEL PORTILLO","NUEVA REQUENA",5,432,534,1.2,80.9,0.9
"1534","UCAYALI","CORONEL PORTILLO","YARINACOCHA",93,432,534,21.5,80.9,17.4
"1535","UCAYALI","PADRE ABAD","CURIMANA",2,55,534,3.6,10.3,0.4
"1536","UCAYALI","PADRE ABAD","IRAZOLA",6,55,534,10.9,10.3,1.1
"1537","UCAYALI","PADRE ABAD","NESHUYA",7,55,534,12.7,10.3,1.3
"1538","UCAYALI","PADRE ABAD","PADRE ABAD",40,55,534,72.7,10.3,7.5
